Open,Close
276.90090579175876,277.3516845703125
278.0670601210526,275.63671875
275.1761211663344,275.19573974609375
275.61708816452955,277.684814453125
279.644775390625,279.644775390625
281.24217292491505,289.2093505859375
288.96432399895065,291.7670593261719
291.5416579024503,289.0525207519531
289.0917286446473,282.8885192871094
281.49696431449064,282.8297119140625
280.39937304172946,285.33843994140625
286.82802638418684,287.8863830566406
290.26772582778887,284.6230773925781
285.06408367963314,286.298828125
286.2987749292759,286.3379821777344
285.857825397659,289.48370361328125
290.38531529429633,292.962646484375
290.5127222135096,290.9635009765625
290.04233760775094,292.59027099609375
295.57916543672496,294.03082275390625
293.9915865214374,295.5987548828125
295.46157985759424,290.3951110839844
289.51311656935593,282.300537109375
282.2319252934486,288.04315185546875
287.88635313352665,294.5207824707031
292.992033838689,291.7376708984375
292.46285669036234,288.38616943359375
288.66054385633646,287.2101745605469
286.85738305184316,280.0269775390625
281.4186053060449,283.81951904296875
283.2119072930368,282.163330078125
280.4386036536984,284.76025390625
285.86762024049744,283.2413024902344
282.95712031164317,281.92816162109375
282.2319338029008,284.6524658203125
284.1134744437118,282.7611083984375
276.10710548437646,276.67547607421875
276.4990934950244,286.5340270996094
286.78879589982273,289.24853515625
289.8365284007525,285.05426025390625
284.9072587792019,284.8386535644531
283.4862836575114,289.0329284667969
291.41424969551366,285.26983642578125
285.9459939792772,281.0069274902344
281.2519260945783,286.96514892578125
287.40620343663494,286.5438232421875
285.8331575240185,279.7728271484375
280.364988754509,284.6487121582031
286.8793878458746,292.10076904296875
291.78490451229953,289.297607421875
288.03420778000225,292.15997314453125
293.45300858772043,297.78607177734375
298.24008609487146,297.1839599609375
297.07537471523887,293.4924621582031
294.5288616219184,296.9569396972656
298.476952053961,296.1870422363281
297.085262316365,295.8218688964844
296.9371831075747,298.10186767578125
300.3917725088238,296.483154296875
295.88104777625233,297.4997863769531
298.9408735478427,296.7990417480469
297.58862196280785,297.27276611328125
296.4239591769762,296.9075927734375
298.74346990210375,303.895751953125
304.1523831770292,309.66986083984375
307.9524295778855,302.5336608886719
302.800113221673,303.8266296386719
305.5638005888531,306.6100769042969
305.76123106273326,305.99810791015625
306.4718788067194,306.7679748535156
302.8593447893094,298.10186767578125
298.0722530025142,298.8816223144531
299.2665924580324,306.2547302246094
308.8506111241665,309.59088134765625
312.2065235754292,313.40081787109375
313.9733018538353,310.5187072753906
310.7555745474253,312.39404296875
311.62415397487433,311.9498596191406
310.4496146509393,312.65069580078125
312.88755044670694,315.33538818359375
316.18422319387105,314.950439453125
316.904752716867,316.3125305175781
316.8060578616249,320.892333984375
320.85285964982637,320.9120788574219
320.47778295150204,325.314208984375
327.406701607836,325.4326477050781
327.6929683122601,327.0711364746094
327.34747235379143,329.5090637207031
327.4560784911924,327.7620544433594
325.74852292325005,324.2383728027344
323.42899997390884,325.57086181640625
323.90278852526944,322.1952209472656
322.9650941257384,324.8996887207031
322.3432579821125,323.55731201171875
323.10328917225434,323.9521179199219
326.3703727244374,325.126708984375
324.25808742002033,326.8144836425781
327.1599458825203,325.6695556640625
327.45610166173293,327.8311767578125
328.30491004919895,328.7095947265625
329.4399749678739,323.0341796875
320.843016754526,323.123046875
322.37286375248317,319.85595703125
321.050267988362,320.2705383300781
320.31000994828,321.8596496582031
320.9022063469634,318.405029296875
319.2341213835957,318.6715087890625
319.0071415563703,321.6819763183594
322.55056774849896,325.1069641113281
325.8122200270923,328.4246826171875
328.9908839785707,328.09686279296875
329.78555435886557,330.85833740234375
329.6266061263966,325.59368896484375
325.3453551241614,323.8255615234375
322.86202811616664,326.22943115234375
325.3155657942049,326.5174865722656
327.09362542089383,326.17974853515625
324.6500180838605,324.10369873046875
323.8652962884996,323.70635986328125
325.20631651338186,327.4313659667969
325.1367519650552,319.2562255859375
318.0245105661328,315.14385986328125
313.8425938686061,312.5115051269531
312.89893002927477,308.7865295410156
307.3362729456068,304.7138977050781
304.1178899683177,303.6907653808594
302.4789048623624,304.4456787109375
302.48883819178434,300.5220642089844
300.97897631940344,299.8068542480469
299.65786076334746,301.4656982421875
302.91599143474093,300.14459228515625
298.51550874027026,297.8301086425781
295.92291760119423,289.99273681640625
291.40325924972166,290.43975830078125
290.0523508786907,289.7543640136719
288.82062505874364,290.86688232421875
288.3636759119039,293.3899230957031
294.71105862480937,297.22418212890625
297.7407112515992,296.0619812011719
295.71432828843876,291.0655212402344
290.9860860546981,289.972900390625
292.46612054025906,295.3467712402344
294.7110619070717,293.966064453125
291.04567753147444,288.3040771484375
289.05900469719785,284.8572082519531
283.9532841297382,284.4996337890625
283.9135765719019,283.1685791015625
284.8274332127572,281.4203186035156
279.8707207169529,279.0561828613281
278.65884495403606,276.1457214355469
277.11920826075954,274.6159973144531
275.6192459827613,279.6025085449219
280.7051082104352,282.7911071777344
283.685098523749,284.7181701660156
288.314009358876,292.5654602050781
292.2177901112782,293.63824462890625
292.7839861973153,292.6051940917969
292.6449270929519,292.8038635253906
293.06211934754265,293.9461975097656
290.0026933408937,285.94989013671875
287.3008364020874,289.64508056640625
285.8704284030957,286.1485595703125
298.8830525799568,301.6047668457031
302.0716529168279,306.1343688964844
303.83976427485146,304.3960266113281
306.4422962802361,305.2204895019531
305.14103891669475,306.1343688964844
303.5318520546904,303.3033752441406
305.3397094835309,307.13763427734375
307.11774360180584,308.62762451171875
308.6176840874956,308.8461608886719
308.6375374055578,311.25
314.05999755859375,311.0199890136719
312.5400085449219,313.489990234375
313.8299865722656,319.6199951171875
319.6199951171875,324.0199890136719
322.0,323.5
325.0,326.1099853515625
326.1099853515625,326.1700134277344
326.0,326.4700012207031
329.80999755859375,331.3299865722656
330.44000244140625,333.20001220703125
334.8999938964844,343.3999938964844
349.739990234375,351.80999755859375
348.2200012207031,354.0
353.7099914550781,350.80999755859375
351.4599914550781,352.07000732421875
351.0,348.6600036621094
351.8699951171875,348.9700012207031
349.0400085449219,348.5899963378906
348.42999267578125,349.30999755859375
349.9100036621094,348.5299987792969
348.5,347.3599853515625
345.8299865722656,346.54998779296875
