,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-08-24,53.82556058668396,55.869143265698135,51.933980058230354,54.00289535522461,22239600.0,0.0,0.0
2015-08-25,55.26957056857113,55.48913064628562,53.20065864286489,53.28510284423828,14801000.0,0.0,0.0
2015-08-26,54.239330643126394,54.76288845724298,53.217537962180906,54.746002197265625,13928300.0,0.0,0.0
2015-08-27,55.15979856781866,55.88603035987043,54.84734790850518,55.80158615112305,13912800.0,0.0,0.0
2015-08-28,55.81001170517912,55.835350759697086,54.4251064214079,54.83889389038086,14303000.0,0.0,0.0
2015-08-29,,,,,,,
2015-08-30,,,,,,,
2015-08-31,54.73756553535673,54.88956767277313,54.290005475930535,54.66156768798828,8175200.0,0.0,0.0
2015-09-01,53.87621888432826,54.31533579369262,53.42865884383787,53.89310836791992,13393900.0,0.0,0.0
2015-09-02,54.54332717717163,54.838891482798644,54.095767207180856,54.416664123535156,9514600.0,0.0,0.0
2015-09-03,54.653120065144506,54.898012749884565,54.374448412576925,54.77134323120117,8523800.0,0.0,0.0
2015-09-04,54.104223050457556,54.298450504572784,53.631327165434676,53.95222091674805,9232400.0,0.0,0.0
2015-09-05,,,,,,,
2015-09-06,,,,,,,
2015-09-07,,,,,,,
2015-09-08,55.0837908615021,56.15624565042315,55.041565543339956,56.054908752441406,17706800.0,0.0,0.0
2015-09-09,56.460259409862225,56.5869289430014,54.89801901495929,54.990909576416016,9464200.0,0.0,0.0
2015-09-10,54.104217097570256,54.59400241259822,53.9015497558161,54.14644241333008,14524800.0,0.0,0.0
2015-09-11,54.19711078715645,54.61933819857316,54.036665530500315,54.5940055847168,8062400.0,0.0,0.0
2015-09-12,,,,,,,
2015-09-13,,,,,,,
2015-09-14,54.59399810740563,54.610884366770755,53.89309915420755,54.28154754638672,6956700.0,0.0,0.0
2015-09-15,54.450450185135836,54.63622483558504,54.08733435111581,54.31533432006836,6860800.0,0.0,0.0
2015-09-16,54.55177282572814,54.695328579786086,54.08732660212689,54.627777099609375,5625400.0,0.0,0.0
2015-09-17,54.63622999318791,55.13446173930797,54.18023001223689,54.44200897216797,7133100.0,0.0,0.0
2015-09-18,53.83399643861213,54.23933759951699,53.420212146635734,53.487770080566406,12885200.0,0.0,0.0
2015-09-19,,,,,,,
2015-09-20,,,,,,,
2015-09-21,53.83399121194822,54.04510490297547,53.5130974996118,53.808658599853516,7119600.0,0.0,0.0
2015-09-22,53.39487880079536,53.893107282021866,53.1330966424087,53.698883056640625,8800800.0,0.0,0.0
2015-09-23,53.808658599853516,53.98599332719498,53.30198380858456,53.808658599853516,5876600.0,0.0,0.0
2015-09-24,53.504666874339456,54.028228048477466,53.45399841696867,53.90156173706055,6956200.0,0.0,0.0
2015-09-25,54.104214238812624,54.43355106776613,53.724208966428144,53.85932159423828,7163000.0,0.0,0.0
2015-09-26,,,,,,,
2015-09-27,,,,,,,
2015-09-28,53.70733096590401,54.00289211708927,53.60599727871985,53.757999420166016,9394400.0,0.0,0.0
2015-09-29,53.83398898319236,54.07888162776671,53.39487213747464,53.85932159423828,7640100.0,0.0,0.0
2015-09-30,54.408224807838785,54.83889857392716,53.985997393977755,54.75444793701172,7979200.0,0.0,0.0
2015-10-01,54.68689694410749,54.83889907218568,53.94377578698512,54.273109436035156,7837200.0,0.0,0.0
2015-10-02,53.842448949573864,54.87268829345703,53.54689099048701,54.87268829345703,7084000.0,0.0,0.0
2015-10-03,,,,,,,
2015-10-04,,,,,,,
2015-10-05,55.06690138241689,55.666463567897296,55.00778979913514,55.624244689941406,6300300.0,0.0,0.0
2015-10-06,55.34556393174183,55.69178702181512,55.04155971267936,55.46378707885742,7410900.0,0.0,0.0
2015-10-07,55.59890855300949,56.038028717041016,55.539796966622134,56.038028717041016,7136000.0,0.0,0.0
2015-10-08,55.92825557160221,56.570036710918494,55.86069762766993,56.47714614868164,5974500.0,0.0,0.0
2015-10-09,56.52781370908499,56.59536520541501,56.16469784025748,56.31669998168945,6754000.0,0.0,0.0
2015-10-10,,,,,,,
2015-10-11,,,,,,,
2015-10-12,56.29979953835537,56.57847116646295,56.223801699423554,56.51935958862305,5643900.0,0.0,0.0
2015-10-13,56.25758476181108,56.52781005771518,55.95358049858406,56.3504753112793,8858400.0,0.0,0.0
2015-10-14,56.24913331263533,57.380699623366446,50.68417619333457,50.69261932373047,80898100.0,0.0,0.0
2015-10-15,50.41394114090749,51.06417158077488,49.49348548204829,50.10149383544922,46253500.0,0.0,0.0
2015-10-16,50.21972764872277,50.23661713116979,49.29082544217298,49.729942321777344,26195100.0,0.0,0.0
2015-10-17,,,,,,,
2015-10-18,,,,,,,
2015-10-19,49.64549033005509,50.07616079009473,49.40059770506251,49.6961555480957,17805800.0,0.0,0.0
2015-10-20,49.704603941434435,49.82282708350648,49.459711306377194,49.61171340942383,10423700.0,0.0,0.0
2015-10-21,49.653930510594144,49.85660103473771,49.45970633651502,49.51881790161133,13117600.0,0.0,0.0
2015-10-22,49.77215235279928,50.633496420777135,49.51881662017959,49.73837661743164,14588500.0,0.0,0.0
2015-10-23,49.98328818838058,50.05928926403813,49.16416906333815,49.23172378540039,13040600.0,0.0,0.0
2015-10-24,,,,,,,
2015-10-25,,,,,,,
2015-10-26,49.316159674081156,49.35838176815709,48.953043866617435,48.99526596069336,10839800.0,0.0,0.0
2015-10-27,48.986820871406486,49.01215670557635,48.454816673929926,48.53926086425781,10511400.0,0.0,0.0
2015-10-28,48.69126310908585,48.74193155621646,48.269035713682285,48.674373626708984,11834700.0,0.0,0.0
2015-10-29,48.741939402537454,49.079719440431425,48.539268802729154,48.94460678100586,12855500.0,0.0,0.0
2015-10-30,48.75037851869713,49.07971539758472,48.33659744262695,48.33659744262695,15805500.0,0.0,0.0
2015-10-31,,,,,,,
2015-11-01,,,,,,,
2015-11-02,48.378818744722295,48.649044036865234,47.939701839655136,48.649044036865234,10719200.0,0.0,0.0
2015-11-03,48.61526739342402,49.25705490894036,48.5814884249569,49.07127380371094,10253900.0,0.0,0.0
2015-11-04,49.46816284317463,49.62016174081671,49.13882277115528,49.29082489013672,10056500.0,0.0,0.0
2015-11-05,49.40905614542181,49.805950990205815,49.3330550734704,49.49350357055664,8860500.0,0.0,0.0
2015-11-06,49.75526613414621,49.9917156252423,49.240151506652,49.63704299926758,9977300.0,0.0,0.0
2015-11-07,,,,,,,
2015-11-08,,,,,,,
2015-11-09,49.400597822850784,49.63704409784111,48.995259970864986,49.392154693603516,8440400.0,0.0,0.0
2015-11-10,49.24016111238204,49.57794110345215,49.24016111238204,49.552608489990234,7614900.0,0.0,0.0
2015-11-11,49.40059977798171,49.59482397174472,48.5308124708389,48.62370300292969,8689900.0,0.0,0.0
2015-11-12,48.674385742673046,48.784165794779305,48.0663771111186,48.091712951660156,9551500.0,0.0,0.0
2015-11-13,47.91436299985715,48.184588256890756,47.54280085543156,47.644134521484375,12514900.0,0.0,0.0
2015-11-14,,,,,,,
2015-11-15,,,,,,,
2015-11-16,47.61881364040205,49.00371922918236,47.593481022983376,48.86860656738281,13321600.0,0.0,0.0
2015-11-17,50.10994176754875,51.427292252413885,49.99171862557476,50.59972381591797,24679300.0,0.0,0.0
2015-11-18,50.701064863916855,51.57085224104164,50.28728061167598,51.45262908935547,14877700.0,0.0,0.0
2015-11-19,51.613077066602536,51.81574763831877,51.03040440759497,51.25840759277344,11566100.0,0.0,0.0
2015-11-20,51.494856062830536,51.90864035428033,50.6841801847317,50.726402282714844,12371100.0,0.0,0.0
2015-11-21,,,,,,,
2015-11-22,,,,,,,
2015-11-23,50.91218428601973,51.292189617313774,50.56595792224953,50.88684844970703,10577000.0,0.0,0.0
2015-11-24,50.625059647297405,51.02195116373306,50.549058595837124,50.59972381591797,12453900.0,0.0,0.0
2015-11-25,50.667294006195085,51.26685621214684,50.565960320157835,50.869964599609375,7820200.0,0.0,0.0
2015-11-26,,,,,,,
2015-11-27,51.03883599267996,51.24994964734724,50.557497117745655,50.57438659667969,5340900.0,0.0,0.0
2015-11-28,,,,,,,
2015-11-29,,,,,,,
2015-11-30,50.55750091477142,50.71794936602551,49.5948230926027,49.687713623046875,14942600.0,0.0,0.0
2015-12-01,49.932626722476286,50.06773939814288,49.527288695476486,49.81440353393555,12204100.0,0.0,0.0
2015-12-02,49.9080560485191,50.48709534198959,49.66111215164932,49.6866569519043,13586900.0,0.49,0.0
2015-12-03,49.97618273066939,50.80216602235702,49.89954507217959,50.27421951293945,15844100.0,0.0,0.0
2015-12-04,50.2827220006795,50.96394367311984,50.265691052828345,50.802154541015625,10435300.0,0.0,0.0
2015-12-05,,,,,,,
2015-12-06,,,,,,,
2015-12-07,50.725523301343955,51.71329566311839,50.725523301343955,51.5174446105957,11595900.0,0.0,0.0
2015-12-08,51.15128844801613,51.50893190936431,50.66591773129634,50.759586334228516,10377600.0,0.0,0.0
2015-12-09,50.461560739883495,51.185361673753285,50.1550133101737,50.35086441040039,8981700.0,0.0,0.0
2015-12-10,50.35085318627853,51.16831931325462,50.31679128557411,50.717010498046875,11359400.0,0.0,0.0
2015-12-11,50.28271710104229,50.691450064678826,50.07835224338444,50.54669189453125,9745000.0,0.0,0.0
2015-12-12,,,,,,,
2015-12-13,,,,,,,
2015-12-14,50.495616573286505,51.46635810472133,50.29976549662176,51.42378234863281,14524900.0,0.0,0.0
2015-12-15,51.63665754958142,51.806963799738185,50.7255228468125,50.78512954711914,14615400.0,0.0,0.0
2015-12-16,51.18534069615511,51.64516652475014,50.836214399996884,51.347129821777344,9960500.0,0.0,0.0
2015-12-17,51.37269030764197,51.37269030764197,50.21461160627798,50.22312545776367,12976100.0,0.0,0.0
2015-12-18,50.18054292438742,50.58076210490448,50.02726763177753,50.11241912841797,16256700.0,0.0,0.0
2015-12-19,,,,,,,
2015-12-20,,,,,,,
2015-12-21,50.08688099030441,50.73404414479695,49.95915048003509,50.70849609375,9645500.0,0.0,0.0
2015-12-22,50.91286004071036,51.68775039292523,50.75958474041981,51.55150604248047,9266300.0,0.0,0.0
2015-12-23,51.943210216669684,52.04539267150028,51.46635334692413,52.01984786987305,7519800.0,0.0,0.0
2015-12-24,51.75586384763902,52.028352511167085,51.67071235840691,51.79844284057617,2482800.0,0.0,0.0
2015-12-25,,,,,,,
2015-12-26,,,,,,,
2015-12-27,,,,,,,
2015-12-28,51.58557320492335,51.91766863999268,51.517449398590216,51.73033142089844,5421700.0,0.0,0.0
2015-12-29,51.94321004945175,52.58185607464993,51.9261790989812,52.462642669677734,7883600.0,0.0,0.0
2015-12-30,52.505220178110115,52.68404029155034,52.36046196675044,52.52225112915039,5716700.0,0.0,0.0
2015-12-31,52.22421366769079,52.55630906712311,52.0879660696452,52.198665618896484,6575100.0,0.0,0.0
2016-01-01,,,,,,,
2016-01-02,,,,,,,
2016-01-03,,,,,,,
2016-01-04,51.51744898168188,52.36046321246192,51.39823556988552,52.33491516113281,11989200.0,0.0,0.0
2016-01-05,52.82028085770034,53.68883980843889,52.66700555766874,53.57814025878906,13326000.0,0.0,0.0
2016-01-06,53.20346647915011,54.455213618122464,53.19495262882301,54.114601135253906,16564600.0,0.0,0.0
2016-01-07,53.620709749572924,55.545164509475114,53.57813075841965,55.374855041503906,26430000.0,0.0,0.0
2016-01-08,55.41744446090976,55.69845026345947,53.99539099480245,54.1060905456543,17767900.0,0.0,0.0
2016-01-09,,,,,,,
2016-01-10,,,,,,,
2016-01-11,54.293437072972345,54.89802456893361,54.18274074480566,54.685142517089844,12653800.0,0.0,0.0
2016-01-12,54.82137329550972,55.119413309102896,54.01242424998278,54.17421340942383,12195900.0,0.0,0.0
2016-01-13,54.26787501104654,54.26787501104654,52.64997388045975,52.72660827636719,13725700.0,0.0,0.0
2016-01-14,52.79472882167053,54.17420308457782,52.64145354264515,53.697349548339844,12934900.0,0.0,0.0
2016-01-15,52.41155254562042,53.19496006642384,52.164608623429636,52.73513412475586,15174400.0,0.0,0.0
2016-01-16,,,,,,,
2016-01-17,,,,,,,
2016-01-18,,,,,,,
2016-01-19,53.00761634536766,53.47595608108413,52.803248202485534,53.27159118652344,13051300.0,0.0,0.0
2016-01-20,52.624427119099614,53.075739145392525,51.26198368655078,51.80696105957031,17369100.0,0.0,0.0
2016-01-21,51.926181720319505,53.46744870833317,51.86657501482434,52.69255828857422,12089200.0,0.0,0.0
2016-01-22,53.16941168302478,53.86766444268153,52.905440059448324,53.382293701171875,9197500.0,0.0,0.0
2016-01-23,,,,,,,
2016-01-24,,,,,,,
2016-01-25,53.458924043190436,54.34451389710995,53.26307300309078,54.029449462890625,12823400.0,0.0,0.0
2016-01-26,53.95282145021247,54.89801816995714,53.867666690407304,54.497798919677734,9441200.0,0.0,0.0
2016-01-27,54.5829388795978,55.50259060093304,54.404118794334146,54.4552116394043,10214300.0,0.0,0.0
2016-01-28,54.52335007876229,54.93208647682597,54.01243445366619,54.685142517089844,11278300.0,0.0,0.0
2016-01-29,55.13644358869884,56.65216254287112,55.12792648877548,56.50740432739258,16439100.0,0.0,0.0
2016-01-30,,,,,,,
2016-01-31,,,,,,,
2016-02-01,56.12421534101789,57.84429909590269,56.107181142368866,57.47814178466797,14728400.0,0.0,0.0
2016-02-02,57.307848608128424,57.76766810423314,56.43928623405423,56.93317413330078,13585900.0,0.0,0.0
2016-02-03,57.316353231216915,57.47814564603544,55.40893214291242,56.430763244628906,12315600.0,0.0,0.0
2016-02-04,55.99649317964956,56.669201200348844,55.35784706467934,56.55849838256836,12833400.0,0.0,0.0
2016-02-05,56.93316239362006,57.503684592360294,56.09866209811819,57.05237579345703,14196500.0,0.0,0.0
2016-02-06,,,,,,,
2016-02-07,,,,,,,
2016-02-08,56.62662299969311,57.18011760653777,55.48557837643444,56.96723556518555,20743600.0,0.0,0.0
2016-02-09,55.7665623778747,56.54997301178325,55.076826832742945,56.0390510559082,14642400.0,0.0,0.0
2016-02-10,56.362638550167866,56.70324454168115,55.9028126656535,56.02202606201172,9709300.0,0.0,0.0
2016-02-11,55.366353701442065,55.996489167311864,55.161988778355415,55.6218147277832,11186700.0,0.0,0.0
2016-02-12,55.79212190478719,56.41374031699223,55.23863380087927,56.35413360595703,9695500.0,0.0,0.0
2016-02-13,,,,,,,
2016-02-14,,,,,,,
2016-02-15,,,,,,,
2016-02-16,56.720280047889865,56.88207244524154,55.775083457354405,56.11569595336914,11360500.0,0.0,0.0
2016-02-17,56.285996603770876,56.72027768047956,56.03905271688329,56.29451370239258,12426700.0,0.0,0.0
2016-02-18,54.27640921728841,55.16199608178509,53.09278228371873,54.59999084472656,27894600.0,0.0,0.0
2016-02-19,54.40412658720134,55.15346893230547,54.02093831509029,55.05980682373047,15562300.0,0.0,0.0
2016-02-20,,,,,,,
2016-02-21,,,,,,,
2016-02-22,55.059814906112415,56.32007296681355,55.059814906112415,55.88579177856445,10587300.0,0.0,0.0
2016-02-23,56.064600906529854,56.711764011418275,55.58774730116109,56.60958480834961,11432000.0,0.0,0.0
2016-02-24,56.36265009707392,57.33339166437499,55.96243082874652,57.154571533203125,10291200.0,0.0,0.0
2016-02-25,57.43556806244114,58.01460743349366,57.333388847730845,57.93797302246094,9581300.0,0.0,0.0
2016-02-26,57.972018886442115,58.07419807288129,56.456300318935085,56.6351203918457,10984300.0,0.0,0.0
2016-02-27,,,,,,,
2016-02-28,,,,,,,
2016-02-29,56.73731563562109,57.009804370979886,56.38819248874445,56.49037170410156,9345200.0,0.0,0.0
2016-03-01,56.7543522411504,56.958717177169355,56.20085764681505,56.592559814453125,10429500.0,0.0,0.0
2016-03-02,56.37966537475586,56.77136745622205,56.200845282997996,56.37966537475586,9165600.0,0.0,0.0
2016-03-03,56.15826833298024,56.371150330446646,55.24713364368975,56.32006072998047,11846800.0,0.0,0.0
2016-03-04,56.320066193486895,57.29080767637212,56.277487191205914,56.86504364013672,10010500.0,0.0,0.0
2016-03-05,,,,,,,
2016-03-06,,,,,,,
2016-03-07,56.7288001365723,58.312642804365495,56.430760126450316,57.810237884521484,12825400.0,0.0,0.0
2016-03-08,57.67400138893419,58.30413036734185,57.46962996622586,57.93797302246094,10067900.0,0.0,0.0
2016-03-09,58.15241277335839,58.32397649854678,57.57766709476706,57.92937469482422,7824800.0,0.5,0.0
2016-03-10,57.946542465266354,58.36687822748764,56.96003455640063,57.826446533203125,10225800.0,0.0,0.0
2016-03-11,58.135257456799565,58.28109383491965,57.303166119106685,57.62055969238281,8290900.0,0.0,0.0
2016-03-12,,,,,,,
2016-03-13,,,,,,,
2016-03-14,57.60341777919748,58.049487521471285,57.440427611473154,57.78356170654297,6712500.0,0.0,0.0
2016-03-15,57.474748596366126,58.63282058003161,57.474748596366126,58.40978240966797,7566900.0,0.0,0.0
2016-03-16,58.28109076372756,58.624218225432436,57.689184766234064,58.323978424072266,8218000.0,0.0,0.0
2016-03-17,58.178152226795824,59.121765894808625,57.697768514659245,57.86075210571289,11838100.0,0.0,0.0
2016-03-18,57.886510740981855,58.35831445082639,57.26029045260146,57.431854248046875,23153100.0,0.0,0.0
2016-03-19,,,,,,,
2016-03-20,,,,,,,
2016-03-21,57.500452286136685,58.65852366106162,57.44898448339117,58.30681610107422,9415800.0,0.0,0.0
2016-03-22,58.332573691326196,58.915899690029,58.15242976382454,58.2210578918457,7514500.0,0.0,0.0
2016-03-23,58.34113761313176,58.418339327124315,57.85217379030212,57.869327545166016,6110600.0,0.0,0.0
2016-03-24,57.843608984476305,58.36688700057857,57.80071476883313,58.33257293701172,6304700.0,0.0,0.0
2016-03-25,,,,,,,
2016-03-26,,,,,,,
2016-03-27,,,,,,,
2016-03-28,58.272529992291176,58.83012212009406,58.272529992291176,58.43552017211914,5603500.0,0.0,0.0
2016-03-29,58.46124143267762,58.51270924896209,57.84360145831365,58.358299255371094,6491000.0,0.0,0.0
2016-03-30,58.615643571505515,59.190389258788834,58.581329517001585,59.01882553100586,7208500.0,0.0,0.0
2016-03-31,58.9759334451435,59.35338151350823,58.73574159972482,58.75289535522461,6283500.0,0.0,0.0
2016-04-01,58.34973616098617,59.36197829381357,58.34973616098617,59.24188232421875,6602400.0,0.0,0.0
2016-04-02,,,,,,,
2016-04-03,,,,,,,
2016-04-04,59.19039077185515,59.50779087557761,59.121762661092966,59.27617263793945,6823400.0,0.0,0.0
2016-04-05,59.21613810237333,59.40486217738742,58.56418399179873,58.88158416748047,5779000.0,0.0,0.0
2016-04-06,58.93304613630017,59.24186612933349,58.778636139783515,59.22471237182617,5362700.0,0.0,0.0
2016-04-07,59.04457932368274,59.13036121646814,58.281109351836584,58.52130126953125,6110500.0,0.0,0.0
2016-04-08,58.598498821524956,58.66712694874391,58.21247705921057,58.38404083251953,6516000.0,0.0,0.0
2016-04-09,,,,,,,
2016-04-10,,,,,,,
2016-04-11,58.341152923060385,58.6499729495448,57.800714604343455,57.817874908447266,7865400.0,0.0,0.0
2016-04-12,57.96368962540418,59.07887349020357,57.86074746189237,59.01882553100586,7734600.0,0.0,0.0
2016-04-13,59.198992017915195,59.55069975761573,59.07889605365265,59.319087982177734,6262700.0,0.0,0.0
2016-04-14,59.31906532699441,59.39626704107574,58.461233598606164,59.01882553100586,6977100.0,0.0,0.0
2016-04-15,59.13894666156004,59.542128792945284,59.13894666156004,59.24188232421875,7584500.0,0.0,0.0
2016-04-16,,,,,,,
2016-04-17,,,,,,,
2016-04-18,59.233296968801554,59.962452795237986,59.06172665716239,59.928138732910156,6622900.0,0.0,0.0
2016-04-19,59.86806666869791,60.11683861191351,59.619294725482305,59.85090637207031,8199400.0,0.0,0.0
2016-04-20,59.842358436891644,60.03965611958765,59.30192012181486,59.370548248291016,5412500.0,0.0,0.0
2016-04-21,59.593568536711565,59.77371240619862,58.538432678588634,58.73573684692383,6617600.0,0.0,0.0
2016-04-22,59.035980993570085,59.138923160059605,58.572751061472594,58.950199127197266,6215100.0,0.0,0.0
2016-04-23,,,,,,,
2016-04-24,,,,,,,
2016-04-25,58.80437838912622,59.61931606273609,58.3840360528755,59.59358215332031,5896200.0,0.0,0.0
2016-04-26,59.79085841373639,59.95384850799452,59.27616077549586,59.447731018066406,6648400.0,0.0,0.0
2016-04-27,59.61074530634018,59.85951737779708,59.181829295843215,59.550697326660156,5147300.0,0.0,0.0
2016-04-28,59.25045084620531,59.722261023234765,58.97594489177133,59.11320114135742,4776900.0,0.0,0.0
2016-04-29,58.958788036422675,59.03598976420656,56.92572412318815,57.36322021484375,12099000.0,0.0,0.0
2016-04-30,,,,,,,
2016-05-01,,,,,,,
2016-05-02,57.14875508266303,58.07520842365361,57.07154681981721,57.9808464050293,7609700.0,0.0,0.0
2016-05-03,57.35463932185145,57.90365119478596,57.260277292621666,57.474735260009766,5922600.0,0.0,0.0
2016-05-04,57.34604061207053,57.89505230733164,56.994333062638724,57.6377067565918,6029500.0,0.0,0.0
2016-05-05,57.44899510052101,57.689186950704304,57.114441231374705,57.65487289428711,8091000.0,0.0,0.0
2016-05-06,57.39754345486002,58.555615369990406,57.30318140931898,58.547035217285156,9825400.0,0.0,0.0
2016-05-07,,,,,,,
2016-05-08,,,,,,,
2016-05-09,58.547045883368845,59.27620192241883,58.469844129173715,59.147525787353516,8656200.0,0.0,0.0
2016-05-10,59.121765869039486,59.30190976101218,58.71858387735607,59.010250091552734,6402900.0,0.0,0.0
2016-05-11,58.3017036487275,58.32762598322797,56.694452983110295,57.385746002197266,14597500.0,0.5,0.0
2016-05-12,57.5067041301758,57.93876049000385,57.359799957415056,57.765933990478516,9533500.0,0.0,0.0
2016-05-13,57.44620499912207,57.506692613678254,55.864877456596126,56.11547088623047,13744700.0,0.0,0.0
2016-05-14,,,,,,,
2016-05-15,,,,,,,
2016-05-16,56.046335205231095,57.33386093668441,55.89079469727563,57.048702239990234,10181800.0,0.0,0.0
2016-05-17,57.08327810582945,57.264740966621865,56.06362494090816,56.25373077392578,9252700.0,0.0,0.0
2016-05-18,54.45638238332651,55.113106580525404,54.19714923433559,54.56871795654297,22255900.0,0.0,0.0
2016-05-19,58.84608888671447,59.90895068546439,58.32762245013385,59.79661178588867,35076700.0,0.0,0.0
2016-05-20,59.908937958264396,60.608867169320646,59.49416094152109,60.36691665649414,16746600.0,0.0,0.0
2016-05-21,,,,,,,
2016-05-22,,,,,,,
2016-05-23,60.142238039396474,60.539729060126106,60.00398344606523,60.05582809448242,10099800.0,0.0,0.0
2016-05-24,60.18543210996007,60.85079578075556,60.099022185430805,60.695255279541016,8828000.0,0.0,0.0
2016-05-25,60.703915368715265,61.35199987443108,60.695272396028564,60.90266418457031,7263900.0,0.0,0.0
2016-05-26,61.08413460439995,61.68036794034016,61.00636102592068,61.222389221191406,8693900.0,0.0,0.0
2016-05-27,61.231023989930456,61.256946315064155,60.91129993041648,61.13597106933594,5773700.0,0.0,0.0
2016-05-28,,,,,,,
2016-05-29,,,,,,,
2016-05-30,,,,,,,
2016-05-31,60.98908345713298,61.35200925357831,60.90267349502564,61.161903381347656,8390200.0,0.0,0.0
2016-06-01,60.91994094848633,61.27423029436386,60.84217397558027,60.91994094848633,7220900.0,0.0,0.0
2016-06-02,60.9199516256579,61.35200802016612,60.617513468033636,61.308799743652344,6508700.0,0.0,0.0
2016-06-03,60.98042955259511,61.395206526083534,60.937221282957616,61.23966598510742,6374500.0,0.0,0.0
2016-06-04,,,,,,,
2016-06-05,,,,,,,
2016-06-06,61.80134153915815,61.82727045972503,61.35200580585624,61.39521408081055,9018000.0,0.0,0.0
2016-06-07,61.43841349991631,61.61987638125703,61.22238531841685,61.377925872802734,7363400.0,0.0,0.0
2016-06-08,61.22237207932813,61.74083828427926,61.17917040796457,61.59394073486328,6139000.0,0.0,0.0
2016-06-09,61.66307023790968,61.861812426535764,61.22237100474149,61.42975616455078,6069900.0,0.0,0.0
2016-06-10,61.35201285607685,61.70630229197506,61.07549700550226,61.47298812866211,7511400.0,0.0,0.0
2016-06-11,,,,,,,
2016-06-12,,,,,,,
2016-06-13,61.352011161654026,61.50755173534763,60.911311770745876,60.94587707519531,7907600.0,0.0,0.0
2016-06-14,61.05821283637608,61.49890561206114,60.660715151890024,61.308799743652344,9066400.0,0.0,0.0
2016-06-15,61.52482010986044,61.87910947273781,61.352000211117094,61.45569610595703,8017000.0,0.0,0.0
2016-06-16,61.352015326415014,61.74950646557985,61.17919538509401,61.61125183105469,6705200.0,0.0,0.0
2016-06-17,61.39521629667989,61.619880875110844,60.83354166528774,61.308799743652344,18059300.0,0.0,0.0
2016-06-18,,,,,,,
2016-06-19,,,,,,,
2016-06-20,61.619866936779864,62.0260009105758,61.39520240916772,61.43840408325195,7142500.0,0.0,0.0
2016-06-21,61.30880468549015,61.97417527855358,61.30880468549015,61.74950408935547,6674800.0,0.0,0.0
2016-06-22,61.8704733180648,62.432147939861444,61.844550989662345,62.000091552734375,8457500.0,0.0,0.0
2016-06-23,62.38893069842946,62.423495995551264,62.034647940079566,62.302520751953125,6970200.0,0.0,0.0
2016-06-24,60.96315733395927,62.83828042489329,60.92859203273587,62.18155288696289,15120400.0,0.0,0.0
2016-06-25,,,,,,,
2016-06-26,,,,,,,
2016-06-27,61.905032866927506,62.017365143784176,61.24830537358416,61.7840576171875,11303400.0,0.0,0.0
2016-06-28,62.00871458649848,62.10376748851319,61.066828537258644,61.792686462402344,8561200.0,0.0,0.0
2016-06-29,61.89636020746489,62.639497295249996,61.8358726116058,62.61357498168945,7014700.0,0.0,0.0
2016-06-30,62.708648018995554,63.244400177872805,62.49261987967248,63.097496032714844,8713600.0,0.0,0.0
2016-07-01,63.192550459757484,63.22711575399835,62.579031320457595,62.91603469848633,7638800.0,0.0,0.0
2016-07-02,,,,,,,
2016-07-03,,,,,,,
2016-07-04,,,,,,,
2016-07-05,62.8642065554796,63.615987069087396,62.803718922843856,63.201210021972656,10748600.0,0.0,0.0
2016-07-06,63.30486799719662,63.927029898716555,63.227094463179846,63.78876876831055,11062700.0,0.0,0.0
2016-07-07,63.71104215962347,63.88386208938216,63.20985513360241,63.53821563720703,7792800.0,0.0,0.0
2016-07-08,63.78880051092942,63.81472283761664,63.28761355278703,63.80607986450195,9127600.0,0.0,0.0
2016-07-09,,,,,,,
2016-07-10,,,,,,,
2016-07-11,63.659159105014204,64.24675580237493,63.51226157883763,63.99616241455078,9040100.0,0.0,0.0
2016-07-12,63.564127253732224,63.711031421190064,63.080226257842725,63.313533782958984,12361200.0,0.0,0.0
2016-07-13,63.29624658312055,63.624606990673485,63.02837379255516,63.615970611572266,6399000.0,0.0,0.0
2016-07-14,63.76287030382917,64.03938607541318,63.607329770272166,63.685096740722656,6646400.0,0.0,0.0
2016-07-15,63.92706676337012,63.95298909210642,63.460445068144665,63.65918731689453,5994800.0,0.0,0.0
2016-07-16,,,,,,,
2016-07-17,,,,,,,
2016-07-18,63.63325995814926,64.09988161648974,63.53820703185823,63.80607986450195,5457300.0,0.0,0.0
2016-07-19,63.633257267392196,63.90977306145803,63.581412616210024,63.650543212890625,4798100.0,0.0,0.0
2016-07-20,63.8406568563648,64.03940571846131,63.62462863753115,63.76288986206055,5282000.0,0.0,0.0
2016-07-21,63.45180073396426,63.65054957111038,63.201207240457066,63.52956771850586,4391900.0,0.0,0.0
2016-07-22,63.736955278943086,63.866573503859335,63.443153529622464,63.55549240112305,4316600.0,0.0,0.0
2016-07-23,,,,,,,
2016-07-24,,,,,,,
2016-07-25,63.55548973381678,63.79744022742261,63.43451448701386,63.728309631347656,4734000.0,0.0,0.0
2016-07-26,63.69374310772,64.004824191415,63.434513266411756,63.711029052734375,5248300.0,0.0,0.0
2016-07-27,63.65052544294113,63.78878000504787,63.20118328262111,63.35672378540039,5777900.0,0.0,0.0
2016-07-28,63.20119915324461,63.3567396950821,62.622245255771446,63.2876091003418,4603200.0,0.0,0.0
