date,Open,Close,Close_pred
24/06/2023,256.2166748,251.4166718,255.43234
25/06/2023,253.1433411,246.2333374,249.33861
26/06/2023,250.0700073,241.0500031,246.89934
27/06/2023,243.2400055,250.2100067,242.44347
28/06/2023,249.6999969,256.2399902,240.67625
29/06/2023,258.0299988,257.5,246.73325
30/06/2023,260.6000061,261.769989,252.04526
01/07/2023,265.8966675,267.7866618,254.89055
02/07/2023,271.1933289,273.8033346,258.26602
03/07/2023,276.4899902,279.8200073,261.92828
04/07/2023,277.6549988,281.1500092,267.6518
05/07/2023,278.8200073,282.480011,273.1728
06/07/2023,278.0899963,276.5400085,274.39703
07/07/2023,278.4299927,274.4299927,275.44153
08/07/2023,277.7766622,272.8233236,270.25446
09/07/2023,277.1233317,271.2166545,268.62494
10/07/2023,276.4700012,269.6099854,268.51974
11/07/2023,268.6499939,269.7900085,268.03036
12/07/2023,276.3299866,271.9899902,267.2228
13/07/2023,274.5899963,277.8999939,266.67633
14/07/2023,277.0100098,281.3800049,268.51965
15/07/2023,280.2166748,284.3800049,271.4029
16/07/2023,283.4233398,287.3800049,276.14444
17/07/2023,286.6300049,290.3800049,278.5617
18/07/2023,290.1499939,293.3399963,283.4832
19/07/2023,296.0400085,291.2600098,285.21777
20/07/2023,279.5599976,262.8999939,287.72498
21/07/2023,268,260.019989,284.28067
22/07/2023,263.950002,263.0333252,260.4401
23/07/2023,259.9000041,266.0466614,258.06717
24/07/2023,255.8500061,269.0599976,259.6994
25/07/2023,272.3800049,265.2799988,263.9268
26/07/2023,263.25,264.3500061,265.8006
27/07/2023,268.3099976,255.7100067,266.3546
28/07/2023,259.8599854,266.4400024,265.1594
29/07/2023,262.3999939,266.7699992,257.7216
30/07/2023,264.9400024,267.0999959,262.4733
31/07/2023,267.480011,267.4299927,262.83527
01/08/2023,266.2600098,261.0700073,263.0426
02/08/2023,255.5700073,254.1100006,263.33707
03/08/2023,252.0399933,259.3200073,257.71097
04/08/2023,260.9700012,253.8600006,252.33925
05/08/2023,257.7966665,253.0566661,256.31308
06/08/2023,254.6233317,252.2533315,251.50534
07/08/2023,251.4499969,251.4499969,250.09076
08/08/2023,247.4499969,249.6999969,251.36195
09/08/2023,250.8699951,242.1900024,250.5297
10/08/2023,245.3999939,245.3399963,249.03133
11/08/2023,241.7700043,242.6499939,242.49936
12/08/2023,239.7466685,241.6866608,242.91211
13/08/2023,237.7233327,240.7233276,241.4206
14/08/2023,235.6999969,239.7599945,239.76689
15/08/2023,238.7299957,232.9600067,238.09804
16/08/2023,228.0200043,225.6000061,236.61424
17/08/2023,226.0599976,219.2200012,231.45612
18/08/2023,214.1199951,215.4900055,227.52289
19/08/2023,216.5966644,220.7533366,223.99301
20/08/2023,219.0733337,226.0166677,219.96385
21/08/2023,221.5500031,231.2799988,220.5014
22/08/2023,240.25,233.1900024,226.0291
23/08/2023,229.3399963,236.8600006,228.8917
24/08/2023,238.6600037,230.0399933,231.5468
25/08/2023,231.3099976,238.5899963,233.28323
26/08/2023,235.0666656,238.6666667,231.40038
27/08/2023,238.8233337,238.743337,235.3895
28/08/2023,242.5800018,238.8200073,235.54744
29/08/2023,238.5800018,257.1799927,235.15918
30/08/2023,254.1999969,256.8999939,235.17609
31/08/2023,255.9799957,258.0799866,241.2286
01/09/2023,257.2600098,245.0099945,245.41527
02/09/2023,254.1950073,247.8799934,249.02429
03/09/2023,251.1300049,250.7499924,242.80656
04/09/2023,248.0650024,253.6199913,243.69496
05/09/2023,245,256.4899902,245.5573
06/09/2023,255.1399994,251.9199982,247.12207
07/09/2023,245.0700073,251.4900055,250.44868
08/09/2023,251.2200012,248.5,247.59717
09/09/2023,255.5699972,256.8599955,246.36763
10/09/2023,259.9199931,265.219991,245.49513
11/09/2023,264.269989,273.5799866,252.25133
12/09/2023,270.7600098,267.480011,257.15103
13/09/2023,270.0700073,271.2999878,261.83264
14/09/2023,271.3200073,276.0400085,260.13785
15/09/2023,277.5499878,274.3900146,265.9769
16/09/2023,275.4199931,271.3533427,269.63232
17/09/2023,273.2899984,268.3166707,269.13162
18/09/2023,271.1600037,265.2799988,265.69153
19/09/2023,264.3500061,266.5,264.02692
20/09/2023,267.0400085,262.5899963,262.4183
21/09/2023,257.8500061,255.6999969,262.146
22/09/2023,257.3999939,244.8800049,260.30554
23/09/2023,252.7266642,245.5833384,254.68906
24/09/2023,248.0533346,246.286672,246.6188
25/09/2023,243.3800049,246.9900055,246.14783
26/09/2023,242.9799957,244.1199951,246.14261
27/09/2023,244.2599945,240.5,247.40747
28/09/2023,240.0200043,246.3800049,243.91267
29/09/2023,250,250.2200012,239.94592
30/09/2023,248.2699992,250.6800028,243.69916
01/10/2023,246.5399984,251.1400045,247.28616
02/10/2023,244.8099976,251.6000061,248.13785
03/10/2023,248.6100006,246.5299988,247.9656
04/10/2023,248.1399994,261.1600037,247.5222
05/10/2023,260,260.0499878,245.1593
06/10/2023,253.9799957,260.5299988,255.8971
07/10/2023,254.4233297,260.243337,256.56644
08/10/2023,254.8666636,259.9566752,255.55357
09/10/2023,255.3099976,259.6700134,254.58328
10/10/2023,257.75,263.6199951,253.94106
11/10/2023,266.2000122,262.9899902,253.6343
12/10/2023,262.9200134,258.8699951,255.32518
13/10/2023,258.8999939,251.1199951,257.09747
14/10/2023,255.9499969,252.0533295,253.19858
15/10/2023,253,252.9866638,248.50093
16/10/2023,250.0500031,253.9199982,249.06917
17/10/2023,250.1000061,254.8500061,249.98654
18/10/2023,252.6999969,242.6799927,250.21655
19/10/2023,225.9499969,220.1100006,250.13527
20/10/2023,217.0099945,211.9900055,241.49335
21/10/2023,214.6733297,212.0200043,228.44095
22/10/2023,212.3366648,212.0500031,221.8627
23/10/2023,210,212.0800018,218.48454
24/10/2023,216.5,216.5200043,216.19136
25/10/2023,215.8800049,212.4199982,214.22057
26/10/2023,211.3200073,205.7599945,217.86002
27/10/2023,210.6000061,207.3000031,216.0836
28/10/2023,210.1600037,203.9866689,211.90862
29/10/2023,209.7200012,200.6733348,210.56776
30/10/2023,209.2799988,197.3600006,207.86244
31/10/2023,196.1199951,200.8399963,205.27834
01/11/2023,204.0399933,205.6600037,202.8204
02/11/2023,212.9700012,218.5099945,202.01073
03/11/2023,221.1499939,219.9600067,206.41422
04/11/2023,222.0933278,219.7300059,215.77505
05/11/2023,223.0366618,219.5000051,218.2862
06/11/2023,223.9799957,219.2700043,217.03278
07/11/2023,219.9799957,222.1799927,216.51097
08/11/2023,223.1499939,222.1100006,216.333
09/11/2023,219.75,209.9799957,218.4247
10/11/2023,210.0299988,214.6499939,219.11876
11/11/2023,211.8866679,217.6699982,212.02272
12/11/2023,213.743337,220.6900024,211.8091
13/11/2023,215.6000061,223.7100067,213.27306
14/11/2023,235.0299988,237.4100037,216.44269
15/11/2023,239.2899933,242.8399963,218.66861
16/11/2023,239.4900055,233.5899963,225.64688
17/11/2023,232,234.3000031,231.13725
18/11/2023,232.6799978,234.7333374,228.78195
19/11/2023,233.3599955,235.1666718,228.81563
20/11/2023,234.0399933,235.6000061,229.60918
21/11/2023,235.0399933,241.1999969,230.52054
22/11/2023,242.0399933,234.2100067,231.34698
23/11/2023,237.8949966,234.8300018,235.85973
24/11/2023,233.75,235.4499969,232.85342
25/11/2023,234.7966665,235.6599986,233.19626
26/11/2023,235.8433329,235.8700002,233.49367
27/11/2023,236.8899994,236.0800018,232.99028
28/11/2023,236.6799927,246.7200012,232.53294
29/11/2023,249.2100067,244.1399994,231.07333
30/11/2023,245.1399994,240.0800018,239.1048
01/12/2023,233.1399994,238.8300018,238.40152
02/12/2023,234.0099996,237.7466685,236.7647
03/12/2023,234.8799998,236.6633352,235.37457
04/12/2023,235.75,235.5800018,234.719
05/12/2023,233.8699951,238.7200012,234.23636
06/12/2023,242.9199982,239.3699951,232.52455
07/12/2023,241.5500031,242.6399994,235.85117
08/12/2023,240.2700043,243.8399963,238.12091
09/12/2023,241.093338,242.4733327,240.90431
10/12/2023,241.9166718,241.1066691,241.75165
11/12/2023,242.7400055,239.7400055,240.20158
12/12/2023,238.5500031,237.0099945,238.57983
13/12/2023,234.1900024,239.2899933,237.34547
14/12/2023,241.2200012,251.0500031,234.71213
15/12/2023,251.2100067,253.5,235.75566
16/12/2023,252.0666707,253.0266673,243.98544
17/12/2023,252.9233348,252.5533346,248.32472
18/12/2023,253.7799988,252.0800018,248.88487
19/12/2023,253.4799957,257.2200012,249.06735
20/12/2023,256.4100037,247.1399994,247.65154
21/12/2023,251.8999939,254.5,254.61275
22/12/2023,256.7600098,252.5399933,244.72473
23/12/2023,256.1925087,253.5574913,249.38077
24/12/2023,255.6250076,254.5749893,248.63612
25/12/2023,255.0575066,255.5924873,251.22104
26/12/2023,254.4900055,256.6099854,252.1491
27/12/2023,258.3500061,261.4400024,252.64583
28/12/2023,263.6600037,253.1799927,252.9447
29/12/2023,255.1000061,248.4799957,254.72346
30/12/2023,255.1000061,248.4799957,247.63141
31/12/2023,255.1000061,248.4799957,242.87524
